year,index,language,discipline,context,alternatives_intro,alternative_A,alternative_B,alternative_C,alternative_D,alternative_E,correct_alternative,has_images,image_path
2022,150,,matematica,"Em jogos de voleibol, um saque é invalidado se a bola atingir o teto do ginásio onde ocorre o jogo. Um jogador de uma equipe tem um saque que atinge uma grande altura. Seu recorde foi quando a batida do saque se iniciou a uma altura de 1,5 m do piso da quadra, e a trajetória da bola foi descrita pela parábola ![](https://enem.dev/2022/questions/150/764fcc6a-f737-404f-867b-7caacf69134e.png) , em que y representa a altura da bola em relação ao eixo x (das abscissas) que está localizado a 1,5 m do piso da quadra, como representado na figura. Suponha que em todas as partidas algum saque desse jogador atinja a mesma altura do seu recorde.

![](https://enem.dev/2022/questions/150/0964fd1c-cef0-4132-981d-c148bd70f0aa.png)

A equipe desse jogador participou de um torneio de voleibol no qual jogou cinco partidas, cada uma delas  
em um ginásio diferente. As alturas dos tetos desses ginásios, em relação aos pisos das quadras, são:  
• ginásio I: 17 m;  
• ginásio II: 18 m;  
• ginásio III: 19 m;  
• ginásio IV: 21 m;  
• ginásio V: 40 m.",O saque desse atleta foi invalidado,Apenas no ginásio I.,Apenas nos ginásios I e II.,"Apenas nos ginásios I, II e III.","Apenas nos ginásios I, II, III e IV.",Em todos os ginásios.,D,True,dags/data//images/764fcc6a-f737-404f-867b-7caacf69134e.png
2022,151,,matematica,"Um médico faz o acompanhamento clínico de um grupo de pessoas que realizam atividades físicas diariamente. Ele observou que a perda média de massa dessas pessoas para cada hora de atividade física era de 1,5 kg. Sabendo que a massa de 1 L de água é de 1 kg, ele recomendou que ingerissem, ao longo das 3 horas seguintes ao final da atividade, uma quantidade total de água correspondente a 40% a mais do que a massa perdida na atividade física, para evitar desidratação.

Seguindo a recomendação médica, uma dessas pessoas ingeriu, certo dia, um total de 1,7 L de água após  
terminar seus exercícios físicos.","Para que a recomendação médica tenha efetivamente sido respeitada, a atividade física dessa pessoa, nesse dia, durou",30 minutos ou menos.,Mais de 35 e menos de 45 minutos.,Mais de 45 e menos de 55 minutos.,Mais de 60 e menos de 70 minutos.,70 minutos ou mais.,C,False,
2022,152,,matematica,"Em uma sala de cinema, para garantir que os espectadores vejam toda a imagem projetada na tela, a disposição das poltronas deve obedecer à norma técnica da Associação Brasileira de Normas Técnicas (ABNT), que faz as seguintes indicações:  
• Distância mínima (Dmín) entre a tela de projeção e o encosto da poltrona da primeira fileira deve ser de, pelo menos, 60% da largura (L) da tela.  
• Distância máxima (Dmáx) entre a tela de projeção e o encosto da poltrona da última fileira deve ser o dobro da largura (L) da tela, sendo aceitável uma distância de até 2,9 vezes a largura (L) da tela.  
Para o espaçamento entre as fileiras de poltronas, é considerada a distância de 1 metro entre os encostos de poltronas em duas fileiras consecutivas.

Disponível em: www.ctav.gov.br. Acesso em: 14 nov. 2013.

Disponível em: www.ctav.gov.br. Acesso em: 14 nov. 2013.

![](https://enem.dev/2022/questions/152/f182fb95-a05f-4d8d-bd7d-bbf7adf3d95b.png)

Pretende-se ampliar essa sala, mantendo-se na mesma posição a tela e todas as poltronas já instaladas,  
ampliando-se ao máximo a sala para os fundos (área de instalação de novas poltronas), respeitando-se o limite aceitável da norma da ABNT. A intenção é aumentar, ao máximo, a quantidade de poltronas da sala, instalando-se novas unidades, iguais às já instaladas.",Quantas fileiras de poltronas a sala comportará após essa ampliação?,26,27,28,29,35,C,True,dags/data//images/f182fb95-a05f-4d8d-bd7d-bbf7adf3d95b.png
2022,153,,matematica,"![](https://enem.dev/2022/questions/153/f85bbaf3-e20e-48e7-8a5f-143804fa1743.png)

Uma empresa produz e vende um tipo de chocolate, maciço, em formato de cone circular reto com as medidas do diâmetro da base e da altura iguais a 8 cm e 10 cm, respectivamente, como apresenta a figura.

Devido a um aumento de preço dos ingredientes utilizados na produção desse chocolate, a empresa  
decide produzir esse mesmo tipo de chocolate com um volume 19% menor, no mesmo formato de cone circular reto com altura de 10 cm.","Para isso, a empresa produzirá esses novos chocolates com medida do raio da base, em centímetro, igual a","1,52.","3,24.","3,60.","6,48.","7,20.",C,True,dags/data//images/f85bbaf3-e20e-48e7-8a5f-143804fa1743.png
2022,154,,matematica,"Em janeiro de 2013, foram declaradas 1 794 272 admissões e 1 765 372 desligamentos no Brasil, ou seja,  
foram criadas 28 900 vagas de emprego, segundo dados do Cadastro Geral de Empregados e Desempregados (Caged), divulgados pelo Ministério do Trabalho e Emprego (MTE). Segundo o Caged, o número de vagas criadas em janeiro de 2013 sofreu uma queda de 75%, quando comparado com o mesmo período de 2012.

Disponível em: http://portal.mte.gov.br. Acesso em: 23 fev. 2013 (adaptado).","De acordo com as informações dadas, o número de vagas criadas em janeiro de 2012 foi",16 514.,86 700.,115 600.,441 343.,448 568.,C,False,
2022,158,,matematica,"Ao analisar os dados de uma epidemia em uma cidade, peritos obtiveram um modelo que avalia a quantidade de pessoas infectadas a cada mês, ao longo de um ano. O modelo é dado por ![](https://enem.dev/2022/questions/158/94d1c253-bab8-44b6-aa7a-7bd9552dc398.png), sendo t um número natural, variando de 1 a 12, que representa os meses do ano, e p(t) a quantidade de pessoas infectadas no mês t do ano. Para tentar diminuir o número de infectados no próximo ano, a Secretaria Municipal de Saúde decidiu intensificar a propaganda oficial sobre os cuidados com a epidemia. Foram apresentadas cinco propostas (I, II, III, IV e V), com diferentes períodos de intensificação das propagandas:

![](https://enem.dev/2022/questions/158/e0b502d3-500e-42da-8e2b-431e83be58ff.png)

A sugestäo dos peritos é que seja escolhida a proposta cujo período de intensificação da propaganda englobe o mês em que, sequndo o modelo, há a maior quantidade de infectados. A sugestão foi aceita.",A proposta escolhida foi a,I.,II.,III.,IV.,V.,C,True,dags/data//images/94d1c253-bab8-44b6-aa7a-7bd9552dc398.png
2022,161,,matematica,"Uma empresa de engenharia projetou uma casa com a forma de um retângulo para um de seus clientes. Esse cliente solicitou a inclusão de uma varanda em forma de L. A figura apresenta a planta baixa desenhada pela empresa, já com a varanda incluída, cujas medidas, indicadas em centímetro, representam os valores das dimensões da varanda na escala de 1 : 50.

![](https://enem.dev/2022/questions/161/e1e86e81-76dc-4763-a118-273941076831.png)","A medida real da área da varanda, em metro quadrado, é","33,40","66,80","89,24","133,60","534,40",A,True,dags/data//images/e1e86e81-76dc-4763-a118-273941076831.png
2022,162,,matematica,"Uma loja de roupas fixou uma meta de vendas de 77 000 reais para um determinado mês de 30 dias. O gráfico mostra o volume de vendas dessa loja, em real, nos dez primeiros dias do mês e entre o dia dez e o dia vinte desse mês, nos seus dois únicos setores (infantil e adulto). Suponha que a variação no volume de vendas, para o período registrado, tenha se dado de forma linear, como mostrado no gráfico, e que essa tendência se mantenha a mesma para os próximos dez dias.

![](https://enem.dev/2022/questions/162/0942383a-b8ee-4c44-a9ad-ae50d4204c0c.png)","Ao final do trigésimo dia, quanto faltará no volume de vendas, em real, para que a meta fixada para o mês seja alcançada?",5 000,7 000,11 000,18 000,29 000,C,True,dags/data//images/0942383a-b8ee-4c44-a9ad-ae50d4204c0c.png
2022,163,,matematica,"Em uma universidade, atuam professores que estão enquadrados funcionalmente pela sua maior titulação: mestre ou doutor. Nela há, atualmente, 60 mestres e 40 doutores. Os salários mensais dos professores mestres e dos doutores são, respectivamente, R$ 8 000,00 e  
R$ 12 000,00.  
A diretoria da instituição pretende proporcionar um aumento salarial diferenciado para o ano seguinte, de tal forma que o salário médio mensal dos professores dessa instituição não ultrapasse R$ 12 240,00. A universidade já estabeleceu que o aumento salarial será de 25% para os mestres e precisa ainda definir o percentual de reajuste para os doutores.","Mantido o número atual de professores com suas atuais titulações, o aumento salarial, em porcentagem, a ser concedido aos doutores deverá ser de, no máximo,","14,4.","20,7.","22,0.","30,0.","37,5",D,False,
2022,164,,matematica,"Um borrifador de atuação automática libera, a cada acionamento, uma mesma quantidade de inseticida. O recipiente desse produto, quando cheio, contém 360 mL de inseticida, que duram 60 dias se o borrifador permanecer ligado ininterruptamente e for acionado a cada 48 minutos.","A quantidade de inseticida que é liberada a cada acionamento do borrifador, em mililitro, é","0,125.","0,200.","4,800.","6,000.","12,000.",B,False,
2022,165,,matematica,"Definem-se o dia e o ano de um planeta de um sistema solar como sendo, respectivamente, o tempo que o planeta leva para dar 1 volta completa em torno de seu próprio eixo de rotação e o tempo para dar 1 volta completa em torno de seu Sol.  
Suponha que exista um planeta Z, em algum sistema solar, onde um dia corresponda a 73 dias terrestres e que 2 de seus anos correspondam a 1 ano terrestre. Considere que 1 ano terrestre tem 365 de seus dias.","No planeta Z, seu ano corresponderia a quantos de seus dias?","2,5","10,0","730,0","13 322,5","53 290,0",A,False,
2022,167,,matematica,"Em uma loja, o preço promocional de uma geladeira é de R$ 1 000,00 para pagamento somente em dinheiro. Seu preço normal, fora da promoção, é 10% maior. Para pagamento feito com o cartão de crédito da loja, é dado um desconto de 2% sobre o preço normal.  
Uma cliente decidiu comprar essa geladeira, optando pelo pagamento com o cartão de crédito da loja. Ela calculou que o valor a ser pago seria o preço promocional acrescido de 8%. Ao ser informada pela loja do valor a  
pagar, segundo sua opção, percebeu uma diferença entre seu cálculo e o valor que lhe foi apresentado","O valor apresentado pela loja, comparado ao valor calculado pela cliente, foi","R$ 2,00 menor.","R$ 100,00 menor.","R$ 200,00 menor.","R$ 42,00 maior.","R$ 80,00 maior.",A,False,
2022,168,,matematica,"Uma pessoa precisa se deslocar de automóvel do ponto P para o ponto Q, indicados na figura, na qual as linhas verticais e horizontais simbolizam ruas

![](https://enem.dev/2022/questions/168/5c7c6e9a-c900-4910-a9d0-af84f8f5b8c4.png)

Por causa do sentido de tráfego nessas ruas, o caminho poligonal destacado é a possibilidade mais curta de efetuar esse deslocamento. Para descrevê-lo, deve-se especificar qual o sentido a ser tomado em cada cruzamento de ruas, em relação à direção de deslocamento do automóvel, que se movimentará continuamente. Para isso, empregam-se as letras E, F e D para indicar  
“vire à esquerda”, “siga em frente” e “vire à direita”, respectivamente.",A sequência de letras que descreve o caminho poligonal destacado é,DDEFDDEEFFD.,DFEFDDDEFFD.,DFEFDDEEFFD.,EFDFEEDDFFE.,EFDFEEEDFFE.,C,True,dags/data//images/5c7c6e9a-c900-4910-a9d0-af84f8f5b8c4.png
2022,169,,matematica,"Uma loja comercializa cinco modelos de caixas-d’água (I, II, III, IV e V), todos em formato de cilindro reto de base circular. Os modelos II, III, IV e V têm as especificações de suas dimensões dadas em relação às dimensões do modelo I, cuja profundidade é P e área da base é Ab, como segue:

• modelo II: o dobro da profundidade e a metade da  
área da base do modelo I;  
• modelo III: o dobro da profundidade e a metade do  
raio da base do modelo I;  
• modelo IV: a metade da profundidade e o dobro da  
área da base do modelo I;  
• modelo V: a metade da profundidade e o dobro do  
raio da base do modelo I.

Uma pessoa pretende comprar nessa loja o modelo  
de caixa-d’água que ofereça a maior capacidade  
volumétrica",O modelo escolhido deve ser o,I.,II.,III.,IV.,V.,E,False,
2022,170,,matematica,"No período de 2005 a 2013, o valor de venda dos imóveis em uma cidade apresentou alta, o que resultou no aumento dos aluguéis. Os gráficos apresentam a evolução desses valores, para um mesmo imóvel, no  
mercado imobiliário dessa cidade.

![](https://enem.dev/2022/questions/170/be397d74-899b-444a-b587-931e9c3505ca.png)

A rentabilidade do aluguel de um imóvel é calculada pela razão entre o valor mensal de aluguel e o valor de mercado desse imóvel.","Com base nos dados fornecidos, em que ano a rentabilidade do aluguel foi maior?",2005,2007,2009,2011,2013,B,True,dags/data//images/be397d74-899b-444a-b587-931e9c3505ca.png
2022,171,,matematica,"Nos cinco jogos finais da última temporada, com uma média de 18 pontos por jogo, um jogador foi eleito o melhor do campeonato de basquete. Na atual temporada, cinco jogadores têm a chance de igualar ou melhorar essa média. No quadro estão registradas as pontuações desses cinco jogadores nos quatro primeiros jogos das finais deste ano.

![](https://enem.dev/2022/questions/171/45b098d3-26d2-49c5-a129-40e85febb05b.png)

O quinto e último jogo será realizado para decidir a equipe campeã e qual o melhor jogador da temporada.","O jogador que precisa fazer a menor quantidade de pontos no quinto jogo, para igualar a média de pontos do melhor jogador da temporada passada, é o",I.,II.,III.,IV.,V.,A,True,dags/data//images/45b098d3-26d2-49c5-a129-40e85febb05b.png
2022,172,,matematica,"Um casal planeja construir em sua chácara uma piscina com o formato de um paralelepípedo reto retângulo com capacidade para 90 000 L de água. O casal contratou uma empresa de construções que apresentou cinco projetos com diferentes combinações nas dimensões internas de profundidade, largura e comprimento. A piscina a ser construída terá revestimento interno em suas paredes e fundo com uma mesma cerâmica, e o casal irá escolher o projeto que exija a menor área de revestimento.

As dimensões internas de profundidade, largura e comprimento, respectivamente, para cada um dos projetos, são:

• projeto I: 1,8 m, 2,0 m e 25,0 m;  
• projeto II: 2,0 m, 5,0 m e 9,0 m;  
• projeto III: 1,0 m, 6,0 m e 15,0 m;  
• projeto IV: 1,5 m, 15,0 m e 4,0 m;  
• projeto V: 2,5 m, 3,0 m e 12,0 m.",O projeto que o casal deverá escolher será o,I.,II.,III.,IV.,V.,B,False,
